Time_minutes Average_cpu_utilization intermediate_powerdraw_kJ total_powerdraw_kJ cpu_demand cpu_usage cpu_idle_time overall_power_efficiency intermediate_power_efficiency hosts_up hosts_down servers_active servers_pending attemps_success attempts_failure attemps_error
75 0.02778707127665948 2025.1872633413464 30082.891879603678 38257.682425000006 25695.2284 957509 11.958065701918127 12.687828362896955 107 0 98 0 98 0 0
80 0.02778707127665948 2025.1872633413464 32108.079142945022 38257.682425000006 25695.2284 1021338 12.004094803805438 12.687828362896955 107 0 98 1 98 0 0
85 0.02778707127665948 2025.1872633413464 34133.26640628637 38257.682425000006 25695.2284 1085168 12.044661929110978 12.687828362896955 107 0 98 0 98 0 0
90 0.02778707127665948 2025.1872633413464 36158.453669627714 38257.682425000006 25695.2284 1148997 12.080684832131473 12.687828362896955 107 0 98 0 98 0 0
95 0.02778707127665948 2025.1872633413464 38183.64093296906 38257.682425000006 25695.2284 1212826 12.11288656343533 12.687828362896955 107 0 98 0 98 0 0
100 0.02778707127665948 2025.1872633413464 40208.8281963104 38257.682425000006 25695.2284 1276655 12.1418445028149 12.687828362896955 107 0 98 0 98 0 0
105 0.02778707127665948 2025.1872633413464 42234.015459651746 38257.682425000006 25695.2284 1340485 12.168025284997084 12.687828362896955 107 0 98 0 98 0 0
110 0.02778707127665948 2025.1872633413464 44259.20272299309 38257.682425000006 25695.2284 1404314 12.191810136689897 12.687828362896955 107 0 98 0 98 0 0
115 0.02778707127665948 2025.1872633413464 46284.389986334434 38257.682425000006 25695.2284 1468143 12.213513561848925 12.687828362896955 107 0 98 0 98 0 0
120 0.02778707127665948 2025.1872633413464 48309.57724967578 38257.682425000006 25695.2284 1531973 12.233397327110053 12.687828362896955 107 0 98 0 98 0 0
125 0.02778707127665948 2025.1872633413464 50334.76451301712 38257.682425000006 25695.2284 1595802 12.251681071052168 12.687828362896955 107 0 98 0 98 0 0
130 0.02778707127665948 2025.1872633413464 52359.95177635847 38257.682425000006 25695.2284 1659631 12.26855045137852 12.687828362896955 107 0 98 0 98 0 0
135 0.02778707127665948 2025.1872633413464 54385.13903969982 38257.682425000006 25695.2284 1723461 12.284163471795509 12.687828362896955 107 0 98 0 98 0 0
140 0.02778707127665948 2025.1872633413464 56410.32630304116 38257.682425000006 25695.2284 1787290 12.298655446043718 12.687828362896955 107 0 98 1 98 0 0
145 0.02778707127665948 2025.1872633413464 58435.513566382506 38257.682425000006 25695.2284 1851119 12.312142929704716 12.687828362896955 107 0 99 0 99 0 0
150 0.02796538813503475 2025.1872633413464 60460.70082972385 38733.91682500001 26171.4628 1914903 12.33260362131674 12.922984098181535 107 0 99 0 99 0 0
155 0.02796538813503475 2025.7024190280008 62486.40324875185 38733.91682500001 26171.4628 1978686 12.35163620680019 12.919697658532657 107 0 99 0 99 0 0
160 0.02796538813503475 2025.7024207451923 64512.10566949704 38733.91682500001 26171.4628 2042470 12.369473532427355 12.919697647580607 107 0 99 0 99 0 0
165 0.02796538813503475 2025.7024207451925 66537.80809024224 38432.953575 26171.4628 2106253 12.38622476535806 12.919697647580605 107 0 98 0 99 0 0
170 0.02796538813503475 2025.7024207451923 68563.51051098743 38432.953575 26171.4628 2170037 12.401986171109694 12.919697647580607 107 0 98 0 99 0 0
175 0.02796538813503475 2025.7024207451923 70589.21293173262 38432.953575 26171.4628 2233820 12.416842965052828 12.919697647580607 107 0 98 0 99 0 0
180 0.02796538813503475 2025.7024207451923 72614.91535247782 38432.953575 26171.4628 2297604 12.430870853713648 12.919697647580607 107 0 98 1 99 0 0
185 0.02796538813503475 2025.7024207451923 74640.61777322301 38432.953575 26171.4628 2361387 12.444137325096158 12.919697647580607 107 0 98 0 99 0 0
190 0.02796538813503475 2025.7024207451923 76666.3201939682 38432.953575 26171.4628 2425171 12.456702734444486 12.919697647580607 107 0 98 0 99 0 0
195 0.02778707127665948 2025.1872650585374 78691.50745902675 37956.719175 25695.2284 2489000 12.462650932321198 12.687828352138729 107 0 97 0 99 0 0
200 0.02778707127665948 2025.1872633413461 80716.6947223681 37956.719175 25695.2284 2552830 12.468300649098655 12.687828362896957 107 0 97 0 99 0 0
205 0.02778707127665948 2025.1872633413464 82741.88198570946 37956.719175 25695.2284 2616659 12.473673801355591 12.687828362896955 107 0 97 1 99 0 0
210 0.02778707127665948 2025.1872633413464 84767.06924905081 37956.719175 25695.2284 2680488 12.478790211469354 12.687828362896955 107 0 98 0 100 0 0
215 0.028123204978432785 2025.1872633413464 86792.25651239217 38854.438174999996 26592.947399999997 2744231 12.494011159223314 13.131105395223761 107 0 98 0 100 0 0
220 0.028123204978432785 2026.1583503688018 88818.41486276098 38854.438174999996 26592.947399999997 2807974 12.508401219686714 13.124811984788623 107 0 98 0 100 0 0
225 0.028123204978432785 2026.1583536057692 90844.57321636676 38854.438174999996 26592.947399999997 2871717 12.522149380245567 13.124811963820575 107 0 98 0 100 0 0
230 0.028123204978432785 2026.1583536057692 92870.73156997253 38854.438174999996 26592.947399999997 2935460 12.535297654276293 13.124811963820575 107 0 98 0 100 0 0
235 0.028123204978432785 2026.1583536057692 94896.8899235783 38854.438174999996 26592.947399999997 2999203 12.54788446659243 13.124811963820575 107 0 98 0 100 0 0
240 0.028123204978432785 2026.1583536057692 96923.04827718409 38854.438174999996 26592.947399999997 3062946 12.559945028953102 13.124811963820575 107 0 98 0 100 0 0
245 0.028123204978432785 2026.1583536057692 98949.20663078986 38854.438174999996 26592.947399999997 3126689 12.571511669027618 13.124811963820575 107 0 98 0 100 0 0
250 0.028123204978432785 2026.1583536057692 100975.36498439564 38854.438174999996 26592.947399999997 3190432 12.582614119754293 13.124811963820575 107 0 98 0 100 0 0
255 0.028123204978432785 2026.1583536057692 103001.52333800141 38854.438174999996 26592.947399999997 3254175 12.593279774547153 13.124811963820575 107 0 98 0 100 0 0
260 0.028123204978432785 2026.1583536057692 105027.6816916072 38854.438174999996 26592.947399999997 3317918 12.603533912962478 13.124811963820575 107 0 98 0 100 0 0
265 0.028123204978432785 2026.1583536057692 107053.84004521297 38854.438174999996 26592.947399999997 3381661 12.613399900738827 13.124811963820575 107 0 98 0 100 0 0
270 0.028123204978432785 2026.1583536057692 109079.99839881875 38854.438174999996 26592.947399999997 3445404 12.622899367542624 13.124811963820575 107 0 98 0 100 0 0
275 0.028123204978432785 2026.1583536057692 111106.15675242452 38854.438174999996 26592.947399999997 3509147 12.632052365265283 13.124811963820575 107 0 98 0 100 0 0
280 0.028123204978432785 2026.1583536057692 113132.3151060303 38854.438174999996 26592.947399999997 3572890 12.640877509310078 13.124811963820575 107 0 98 0 100 0 0
285 0.028123204978432785 2026.1583536057692 115158.47345963608 38854.438174999996 26592.947399999997 3636633 12.649392104963761 13.124811963820575 107 0 98 0 100 0 0
290 0.028123204978432785 2026.1583536057692 117184.63181324185 38854.438174999996 26592.947399999997 3700376 12.657612260658134 13.124811963820575 107 0 98 0 100 0 0
295 0.028123204978432785 2026.1583536057692 119210.79016684763 38854.438174999996 26592.947399999997 3764119 12.665552989681402 13.124811963820575 107 0 98 0 100 0 0
