Time_minutes Average_cpu_utilization intermediate_powerdraw_kJ total_powerdraw_kJ cpu_demand cpu_usage cpu_idle_time overall_power_efficiency intermediate_power_efficiency hosts_up hosts_down servers_active servers_pending attemps_success attempts_failure attemps_error
30930 0.00285318072702364 2893.151187122032 1.7685804666383244E7 39935.400000004476 39935.400000004476 5206455234 9.906907784566 13.803426581287754 162 0 228 0 228 0 0
30935 0.002626228852309688 2888.783364559442 1.7688693449747797E7 36758.80000000824 36758.80000000824 5207295948 9.907367959288393 12.724664802136935 162 0 228 0 228 0 0
30940 0.002543352766345454 2887.188355316639 1.7691580638103116E7 35598.79999998405 35598.79999998405 5208136792 9.907763309073083 12.32991949916614 162 0 228 0 228 0 0
30945 0.0024229109510749526 2884.87038272661 1.7694465508485835E7 33913.00000000589 33913.00000000589 5208977825 9.908064555079529 11.75546749103969 162 0 228 0 228 0 0
30950 0.0030491255144005644 2892.222556974128 1.7697357731042806E7 42677.99999996182 42677.99999996182 5209817883 9.908856858225057 14.756125837221866 162 0 228 0 228 0 0
30955 0.003137399432793354 2892.839827836692 1.770025057087064E7 43913.55238092203 43913.55238092203 5210657806 9.909718361092047 15.180084275098364 162 0 228 0 228 0 0
30960 0.003286381104793982 2896.1007079134283 1.770314667157855E7 45998.81904758041 45998.81904758041 5211497492 9.910695547634516 15.883017783839936 162 0 228 0 228 0 0
30965 0.0034905019106385806 2900.2391305174233 1.7706046910709064E7 48855.85714282608 48855.85714282608 5212336866 9.9118314573159 16.845458234373194 162 0 228 0 228 0 0
30970 0.0031117476511659504 2892.833893335089 1.7708939744602393E7 43554.50952383957 43554.50952383957 5213176825 9.912671780212344 15.05600083855021 162 0 228 0 228 0 0
30975 0.0032976996782943676 2896.7333709301947 1.7711836477973323E7 46157.24285715061 46157.24285715061 5214016499 9.913656594843962 15.934239347105898 162 0 228 0 228 0 0
30980 0.00312357450410693 2893.4567305651008 1.7714729934703894E7 43720.047619083874 43720.047619083874 5214856439 9.91450534112887 15.109971114219917 162 0 228 0 228 0 0
30985 0.0032767768687291476 2895.399030165851 1.771762533373406E7 45864.39047622813 45864.39047622813 5215696144 9.915473752019366 15.840438571121915 162 0 228 0 228 0 0
30990 0.00355165942691537 2901.213885709733 1.772052654761977E7 49711.866666649046 49711.866666649046 5216535420 9.916655712187291 17.134850660790864 162 0 228 0 228 0 0
30995 0.002871561118731953 2893.504942363292 1.772342005256214E7 40192.66666666741 40192.66666666741 5217375754 9.9173045019986 13.890650773811966 162 0 228 0 228 0 0
31000 0.0028737282807501465 2893.546624861002 1.7726313599187E7 40223.00000000365 40223.00000000365 5218216083 9.917954767885302 13.900933772558739 162 0 228 0 228 0 0
31005 0.002747447035511673 2891.1162747678013 1.7729204715461772E7 38455.46666664979 38455.46666664979 5219056613 9.918506485031207 13.301252184932729 162 0 228 0 228 0 0
31010 0.002058546715439384 2877.8580108609794 1.773208257347264E7 28813.06666666197 28813.06666666197 5219898210 9.91852165602546 10.011983411941111 162 0 228 0 228 0 0
31015 0.0025240150129549484 2886.8161534725577 1.773496938962612E7 35328.13333332782 35328.13333332782 5220739084 9.91889916921147 12.23774963668245 162 0 228 0 228 0 0
31020 0.0027882801783256127 2891.9021080468447 1.7737861291734166E7 39026.999999987944 39026.999999987944 5221579549 9.919482244837832 13.49527008241171 162 0 228 0 228 0 0
31025 0.002545198086093193 2887.2238798799217 1.7740748515614036E7 35624.6285714292 35624.6285714292 5222420390 9.919875963431616 12.33871360641102 162 0 228 0 228 0 0
31030 0.002809675544886146 2892.3138746998757 1.774364082948874E7 39326.4666666624 39326.4666666624 5223260821 9.920475337138763 13.596887602920745 162 0 228 0 228 0 0
31035 0.002827474851394612 2892.656448858142 1.77465334859376E7 39575.600000000086 39575.600000000086 5224101223 9.921088362383884 13.681403477976897 162 0 228 0 228 0 0
31040 0.002397276520348248 2884.377052598089 1.7749417862990197E7 33554.20000001035 33554.20000001035 5224942294 9.92136657096677 11.63308381259883 162 0 228 0 228 0 0
31045 0.0025588515470213904 2887.486622968018 1.7752305349613167E7 35815.733333348995 35815.733333348995 5225783116 9.92177034500833 12.403774635165018 162 0 228 0 228 0 0
31050 0.002681060432861525 2889.8386088267566 1.7755195188221984E7 37526.266666676194 37526.266666676194 5226623744 9.922269013232592 12.985592535187097 162 0 228 0 228 0 0
31055 0.0026612368541378494 2889.457101271719 1.775808464532325E7 37248.79999999664 37248.79999999664 5227464410 9.922752107525158 12.891279812945678 162 0 228 0 228 0 0
31060 0.002938643118428044 2894.7959322038146 1.776097944125546E7 41131.600000013656 41131.600000013656 5228304638 9.923450675844762 14.208808138230344 162 0 228 0 228 0 0
31065 0.003107624599908699 2898.048089159474 1.776387748934463E7 43496.800000002084 43496.800000002084 5229144603 9.924280346210352 15.008998699058006 162 0 228 0 228 0 0
31070 0.0025619236777935624 2887.545793341145 1.7766765035137977E7 35858.73333334094 35858.73333334094 5229985419 9.924685705281261 12.418412000957126 162 0 228 0 228 0 0
31075 0.0023912465706444983 2884.2609859492927 1.776964929612393E7 33469.79999999692 33469.79999999692 5230826502 9.92495832834443 11.604289682190826 162 0 228 0 228 0 0
31080 0.0023383011354972155 2883.242011729881 1.7772532538135663E7 32728.733333327433 32728.733333327433 5231667665 9.925189734673687 11.35136530342485 162 0 228 0 228 0 0
31085 0.0030426764212768613 2896.7980881462395 1.777542933622381E7 42587.73333332797 42587.73333332797 5232507732 9.925968138526764 14.701657498186668 162 0 228 0 228 0 0
31090 0.003099598955952032 2897.893638014957 1.7778327229861837E7 43384.466666669396 43384.466666669396 5233347714 9.926790491865056 14.971034857023787 162 0 228 0 228 0 0
31095 0.002805841335161862 2892.240118845165 1.7781219469980683E7 39272.799999993564 39272.799999993564 5234188147 9.927384497147196 13.578678943045261 162 0 228 0 228 0 0
31100 0.0027195358939181586 2890.57910553664 1.778411004908622E7 38064.79999999368 38064.79999999368 5235028718 9.92791131067759 13.16857232071042 162 0 228 0 228 0 0
31105 0.0030056346212465764 2895.7185884238484 1.7787005767674644E7 42069.26666666407 42069.26666666407 5235868843 9.928660218589025 14.528092209941764 162 0 228 0 228 0 0
31110 0.0025060347126970857 2886.470172494918 1.7789892237847142E7 35076.46666667857 35076.46666667857 5236709747 9.929020967547308 12.152028107174326 162 0 228 0 228 0 0
31115 0.002153673220544948 2879.6887559380234 1.7792771926603075E7 30144.53333332353 30144.53333332353 5237551198 9.929108196412043 10.467983135734514 162 0 228 0 228 0 0
31120 0.002384630772748869 2884.1336351836176 1.7795656060238257E7 33377.20000001137 33377.20000001137 5238392290 9.929374571816656 11.572695381670973 162 0 228 0 228 0 0
31125 0.0023264841487577537 2883.014587063551 1.7798539074825317E7 32563.333333332524 32563.333333332524 5239233469 9.929595758599786 11.294890244207677 162 0 228 0 228 0 0
31130 0.0022160065157755286 2880.88838208735 1.7801419963207398E7 31017.00000000692 31017.00000000692 5240074826 9.929731194028266 10.766470576528734 162 0 228 0 228 0 0
31135 0.0027399977137637413 2890.9728663849087 1.780431093607378E7 38351.200000008335 38351.200000008335 5240915362 9.930272895225372 13.26584571095113 162 0 228 0 228 0 0
31140 0.0033133382868474246 2900.1196852513553 1.7807211055759035E7 46376.133333346035 46376.133333346035 5241755008 9.931259975873479 15.991110149416674 162 0 228 0 228 0 0
31145 0.003377024272212265 2898.341668426812 1.7810109397427462E7 47267.53333330064 47267.53333330064 5242594560 9.932297776838809 16.308475238862002 162 0 228 0 228 0 0
31150 0.0040854099984728425 2911.0779343974887 1.7813020475361858E7 57182.66666662468 57182.66666662468 5243433004 9.93388476057409 19.643124627805573 162 0 228 0 228 0 0
31155 0.004211600746840592 2913.920622005984 1.7815934395983867E7 58948.93333337838 58948.93333337838 5244271253 9.935568780115586 20.230109526043677 162 0 228 0 228 0 0
31160 0.0029515079637253273 2894.456313492358 1.7818828852297373E7 41311.66666667065 41311.66666667065 5245111463 9.936273293133073 14.27268619467444 162 0 228 0 228 0 0
31165 0.0033051459381213586 2897.5364013068975 1.7821726388698686E7 46261.466666697044 46261.466666697044 5245951126 9.937253599570589 15.965793094378862 162 0 228 0 228 0 0
31170 0.003691219897879736 2904.022483935267 1.782463041118262E7 51665.266666643074 51665.266666643074 5246790185 9.938533135710124 17.790932044241963 162 0 228 0 228 0 0
31175 0.003081756782502259 2897.55027990751 1.782752796146252E7 43134.73333332762 43134.73333332762 5247630191 9.939337360159815 14.886621168383828 162 0 228 0 228 0 0
31180 0.003293514708124339 2900.086753119081 1.7830428048215643E7 46098.66666667474 46098.66666667474 5248469868 9.940306138139062 15.895616438747918 162 0 228 0 228 0 0
31185 0.0034641394223456335 2899.0380372920336 1.783332708625294E7 48486.86666668737 48486.86666668737 5249309282 9.941409103445242 16.725157118662207 162 0 228 0 228 0 0
31190 0.0034338682174999443 2898.841613154754 1.7836225927866086E7 48063.16666670321 48063.16666670321 5250148741 9.942488064675164 16.580128575702687 162 0 228 0 228 0 0
31195 0.0036595745694273135 2902.923617411837 1.783912885148349E7 51222.33333336023 51222.33333336023 5250987850 9.94374149190812 17.64508477802409 162 0 228 0 228 0 0
31200 0.0038364530940407275 2906.667112058759 1.7842035518595554E7 53698.06666666926 53698.06666666926 5251826683 9.945131183139004 18.474102673778678 162 0 228 0 228 0 0
31205 0.0033037456180466562 2897.233357371941 1.784493275195292E7 46241.866666675436 46241.866666675436 5252666346 9.94610784699657 15.960698004879072 162 0 228 0 228 0 0
31210 0.0035012145633302977 2899.9127642166764 1.7847832664717134E7 49005.8000000215 49005.8000000215 5253505701 9.947237561471095 16.89906006991867 162 0 228 0 228 0 0
31215 0.0031912865797896787 2899.658225848511 1.7850732322942976E7 44667.800000000185 44667.800000000185 5254345538 9.948124035510043 15.404505124713204 162 0 228 0 228 0 0
31220 0.0036085268469520752 2903.646912101105 1.7853635969855074E7 50507.82857141882 50507.82857141882 5255184728 9.94933510472704 17.39461790651085 162 0 228 0 228 0 0
31225 0.0039043495656123695 2907.545217098206 1.7856543515072163E7 54648.399999963214 54648.399999963214 5256023453 9.950775487535802 18.795374076590807 162 0 228 0 228 0 0
31230 0.003656307155920662 2903.2012478133142 1.7859446716319975E7 51176.5999999903 51176.5999999903 5256862568 9.952023426318116 17.627644669323704 162 0 228 0 228 0 0
31235 0.003117893613778501 2893.3497374680487 1.7862340066057447E7 43640.53333333491 43640.53333333491 5257702519 9.952854551966297 15.083048125224037 162 0 228 0 228 0 0
31240 0.0034590144413939815 2899.4704661714436 1.7865239536523625E7 48415.13333330328 48415.13333330328 5258541941 9.953949254641044 16.697922568334423 162 0 228 0 228 0 0
31245 0.003422982395976332 2901.1174560841323 1.7868140653979708E7 47910.80000000153 47910.80000000153 5259381416 9.95501445915387 16.514601950887755 162 0 228 0 228 0 0
31250 0.002358439071788742 2883.6296332929433 1.7871024283612993E7 33010.60000001267 33010.60000001267 5260222546 9.955255297353041 11.447586617535352 162 0 228 0 228 0 0
31255 0.0027974679926846178 2892.078921835452 1.7873916362534825E7 39155.60000000806 39155.60000000806 5261062996 9.955835148784749 13.538911301617604 162 0 228 0 228 0 0
31260 0.003544081504343752 2900.999579060748 1.7876817362113886E7 49605.79999999863 49605.79999999863 5261902286 9.95699441142107 17.099554359831867 162 0 228 0 228 0 0
31265 0.0032553488416371605 2895.879604566723 1.7879713241718452E7 45564.466666627 45564.466666627 5262742021 9.957930120478684 15.734240675880681 162 0 228 0 228 0 0
31270 0.0033889317558324205 2897.6446996718796 1.7882610886418123E7 47434.20000003524 47434.20000003524 5263581552 9.958969099444605 16.36991588561791 162 0 228 0 228 0 0
31275 0.002824413607463852 2888.1646323278696 1.788549905105045E7 39532.75238095004 39532.75238095004 5264421961 9.959571241438114 13.687845886086667 162 0 228 0 228 0 0
31280 0.002953594154855483 2895.0836686030625 1.7888394134719055E7 41340.86666668121 41340.86666668121 5265262167 9.960270414014765 14.27967941480221 162 0 228 0 228 0 0
31285 0.0028815919829300344 2893.6979712857606 1.789128783269034E7 40333.06666667511 40333.06666667511 5266102484 9.960913802712316 13.938243405808475 162 0 228 0 228 0 0
31290 0.0026908102804451095 2890.0262705723344 1.7894177858960908E7 37662.73333333411 37662.73333333411 5266943099 9.961409798160368 13.031969195863214 162 0 228 0 228 0 0
31295 0.0033409731748200973 2899.0851559146645 1.7897076944116823E7 46762.93333332193 46762.93333332193 5267782704 9.962409065141859 16.130237926235793 162 0 228 0 228 0 0
31300 0.003823102423408307 2905.879669944242 1.789998282378677E7 53511.199999961405 53511.199999961405 5268621559 9.963781225007917 18.414802427448134 162 0 228 0 228 0 0
31305 0.003917606677444599 2907.408771159649 1.7902890232557926E7 54833.95714285657 54833.95714285657 5269460266 9.965225973418894 18.860078323621998 162 0 228 0 228 0 0
31310 0.003369379667733849 2897.191651649743 1.7905787424209584E7 47160.533333337175 47160.533333337175 5270299828 9.966247395342593 16.278016439293076 162 0 228 0 228 0 0
31315 0.0033046458238057217 2896.470442681685 1.7908683894652266E7 46254.46666664393 46254.46666664393 5271139487 9.96721829447532 15.969252088697106 162 0 228 0 228 0 0
31320 0.003421596364883383 2900.6474726506026 1.7911584542124923E7 47891.39999999972 47891.39999999972 5271978966 9.968277944636368 16.510589601650803 162 0 228 0 228 0 0
31325 0.0034293790961732813 2901.322660249412 1.7914485864785165E7 48000.33333331819 48000.33333331819 5272818433 9.96934295664916 16.544293397960722 162 0 228 0 228 0 0
31330 0.0030460057536966303 2894.356421369061 1.791738022120653E7 42634.33333334098 42634.33333334098 5273658496 9.970112014477918 14.730160051668582 162 0 228 0 228 0 0
31335 0.003084004915409043 2894.926175878495 1.7920275147382416E7 43166.19999999728 43166.19999999728 5274498497 9.970910186472214 14.910984728962235 162 0 228 0 228 0 0
31340 0.0032969535893923336 2898.9686133770347 1.792317411599579E7 46146.8000000066 46146.8000000066 5275338172 9.971872150252238 15.918351025625551 162 0 228 0 228 0 0
31345 0.0031347641365665657 2893.476126178771 1.7926067592121966E7 43876.66666669491 43876.66666669491 5276178095 9.972710219872887 15.16399816460211 162 0 228 0 228 0 0
31350 0.0032940672153659706 2896.461014124349 1.792896405313609E7 46106.40000003442 46106.40000003442 5277017772 9.973670723424123 15.918184216946276 162 0 228 0 228 0 0
31355 0.0032865321597289466 2895.654502688378 1.7931859707638778E7 46000.933333294095 46000.933333294095 5277857462 9.974625483782155 15.886195432012347 162 0 228 0 228 0 0
31360 0.0034058349391414174 2899.844097939342 1.7934759551736712E7 47670.790476174596 47670.790476174596 5278696964 9.975670712829347 16.439087366817386 162 0 228 0 228 0 0
31365 0.0037024700884032 2904.471646611914 1.793766402338332E7 51822.7333333619 51822.7333333619 5279536006 9.976944495221648 17.842396015059563 162 0 228 0 228 0 0
31370 0.0035837096098143588 2905.900465607673 1.7940569923848927E7 50160.46666664963 50160.46666664963 5280375235 9.978124416433877 17.261591462032484 162 0 228 0 228 0 0
31375 0.002489640489254574 2886.1546908194423 1.7943456078539744E7 34846.99999999842 34846.99999999842 5281216163 9.978461508094671 12.073850411013346 162 0 228 0 228 0 0
31380 0.0023449264593816237 2883.369525950372 1.7946339448065702E7 32821.466666672706 32821.466666672706 5282057316 9.978687173882951 11.383024746318146 162 0 228 0 228 0 0
31385 0.002394018632829409 2884.314321850568 1.794922376238755E7 33508.59999998668 33508.59999998668 5282898389 9.978950523971717 11.617527169676729 162 0 228 0 228 0 0
31390 0.0024598098613019675 2885.5805124460458 1.7952109342900004E7 34429.466666671375 34429.466666671375 5283739366 9.979264381323647 11.931556412365095 162 0 228 0 228 0 0
31395 0.0023927183356203274 2884.2893043040485 1.795499363220432E7 33490.40000001059 33490.40000001059 5284580445 9.979526554320001 11.611317890349943 162 0 228 0 228 0 0
31400 0.002247523243408477 2881.494942647919 1.795787512714697E7 31458.13333333977 31458.13333333977 5285421750 9.979677027469965 10.91729604232158 162 0 228 0 228 0 0
31405 0.002449712315195231 2885.3861703624575 1.7960760513317328E7 34288.13333332461 34288.13333332461 5286262739 9.979982855903538 11.883377582355775 162 0 228 0 228 0 0
31410 0.00225929260021296 2881.7214538825006 1.7963642234771214E7 31622.866666660768 31622.866666660768 5287104026 9.980142252084109 10.973602817876706 162 0 228 0 228 0 0
31415 0.0023888875280338104 2884.215565495759 1.796652645033671E7 33436.78095238365 33436.78095238365 5287945112 9.980401172434458 11.593024235910848 162 0 228 0 228 0 0
31420 0.002546348689224163 2887.245998231903 1.7969413696334936E7 35640.73333333277 35640.73333333277 5288785953 9.980780976700911 12.344196980499241 162 0 228 0 228 0 0
31425 0.0029673973098619678 2895.3493146555425 1.7972309045649596E7 41534.06666667599 41534.06666667599 5289626135 9.981484070514508 14.34509696513675 162 0 228 0 228 0 0
31430 0.0036206466239943574 2900.5963903802185 1.7975209642039977E7 50677.46666672424 50677.46666672424 5290465305 9.98269269118897 17.47139548087257 162 0 228 0 228 0 0
31435 0.003918357529342401 2906.4755674397647 1.797811611760742E7 54844.46666669975 54844.46666669975 5291304010 9.984129438737686 18.869749768793255 162 0 228 0 228 0 0
31440 0.0033491417085837662 2895.567132194996 1.7981011684739612E7 46877.26666670527 46877.26666670527 5292143602 9.985128690055426 16.18932130617527 162 0 228 0 228 0 0
31445 0.003446106729155135 2897.4985162471085 1.7983909183255855E7 48234.46666663858 48234.46666663858 5292983041 9.986202014598275 16.646934035056116 162 0 228 0 228 0 0
31450 0.00378054983996291 2903.9702798163144 1.7986813153535668E7 52915.59999999287 52915.59999999287 5293821964 9.987531653480785 18.221811830436486 162 0 228 0 228 0 0
31455 0.0031238568815707742 2891.1720783090145 1.7989704325613976E7 43723.99999996982 43723.99999996982 5294661906 9.988357032657868 15.123278316088008 162 0 228 0 228 0 0
31460 0.002983976609618795 2888.608664430812 1.7992592934278406E7 41766.12380951235 41766.12380951235 5295502065 9.989074754066271 14.458906920762209 162 0 228 0 228 0 0
31465 0.0031637707666539077 2891.9948090832086 1.7995484929087494E7 44282.66666670139 44282.66666670139 5296341945 9.989930208331106 15.312152887556339 162 0 228 0 228 0 0
31470 0.003050006668188558 2889.752538955733 1.7998374681626454E7 42690.3333333016 42690.3333333016 5297182002 9.99069816140433 14.77300660101801 162 0 228 0 228 0 0
31475 0.0032765346364873426 2894.0098330311775 1.800126869145949E7 45860.99999998603 45860.99999998603 5298021707 9.991639640672954 15.846870828338323 162 0 228 0 228 0 0
31480 0.0038913561194921092 2905.785017693728 1.8004174476477183E7 54466.53333330714 54466.53333330714 5298860452 9.993052256208118 18.74417171320413 162 0 228 0 228 0 0
31485 0.003436661713153135 2904.3806213481275 1.800707885709854E7 48102.2666666618 48102.2666666618 5299699910 9.994111763943769 16.561970670474366 162 0 228 0 228 0 0
31490 0.0034635324808940373 2904.897758990496 1.8009983754857533E7 48478.371428577666 48478.371428577666 5300539324 9.99519152608165 16.6884948974675 162 0 228 0 228 0 0
31495 0.0037234609669029514 2908.750997447893 1.8012892505854987E7 52116.53846154723 52116.53846154723 5301378330 9.996470777325328 17.917153619293547 162 0 228 0 228 0 0
31500 0.0036327970202688 2901.347656159371 1.801579385351115E7 50847.53333329835 50847.53333329835 5302217484 9.997683285441887 17.525487931565998 162 0 228 0 228 0 0
31505 0.0037362397119335726 2903.799085346997 1.8018697652596492E7 52295.39999999183 52295.39999999183 5303056472 9.998974396312867 18.0093038336854 162 0 228 0 228 0 0
31510 0.003926297439416639 2907.575360560581 1.8021605227957062E7 54955.60000002683 54955.60000002683 5303895166 10.000410607354391 18.900834263993552 162 0 228 0 228 0 0
31515 0.003853409350711603 2905.014372888565 1.802451024232994E7 53935.400000040165 53935.400000040165 5304733972 10.001791175431771 18.566310894500038 162 0 228 0 228 0 0
31520 0.0037650939262284006 2901.8470938909204 1.8027412089423828E7 52699.26666663368 52699.26666663368 5305572918 10.003104486399156 18.160593911918443 162 0 228 0 228 0 0
31525 0.003520142699284034 2899.970539588511 1.803031205996342E7 49270.73333333877 49270.73333333877 5306412243 10.004228262013854 16.990080644174405 162 0 228 0 228 0 0
31530 0.0034465115836026764 2896.9899353983255 1.8033209049898818E7 48240.133333369944 48240.133333369944 5307251684 10.005296179803397 16.651812539603146 162 0 228 0 228 0 0
31535 0.0034754420057946955 2898.4474053269328 1.803610749730415E7 48645.06666670719 48645.06666670719 5308091078 10.006385397192334 16.783146237984 162 0 228 0 228 0 0
31540 0.0034995046486846907 2899.2221946395935 1.8039006719498783E7 48981.86666670987 48981.86666670987 5308930434 10.007492505379922 16.894830191791797 162 0 228 0 228 0 0
31545 0.003270428478890152 2894.862626568988 1.8041901582125355E7 45775.53333332968 45775.53333332968 5309770150 10.008423960261068 15.812678955195594 162 0 228 0 228 0 0
31550 0.003578929605677872 2901.1320906095953 1.8044802714215964E7 50093.56190475204 50093.56190475204 5310609384 10.009590933505983 17.266901450952624 162 0 228 0 228 0 0
31555 0.0030607853223606246 2897.146663284913 1.804769986087924E7 42841.20000001719 42841.20000001719 5311449423 10.010357898112716 14.78737702268823 162 0 228 0 228 0 0
31560 0.002729076169791811 2890.7627296131404 1.805059062360885E7 38198.33333334202 38198.33333334202 5312289980 10.010870943032103 13.213928954471458 162 0 228 0 228 0 0
31565 0.003473670172233017 2899.2878988974244 1.805348991150774E7 48620.26666671109 48620.26666671109 5313129376 10.011956376916645 16.769727037180743 162 0 228 0 228 0 0
31570 0.0033185632906540105 2895.1911895817666 1.805638510269732E7 46449.266666626034 46449.266666626034 5313969015 10.01292349955356 16.04359215853237 162 0 228 0 228 0 0
31575 0.0031267003886600252 2892.3295914830715 1.8059277432288803E7 43763.79999999665 43763.79999999665 5314808953 10.013743195973888 15.130986499210248 162 0 228 0 228 0 0
31580 0.0031884668876669808 2892.9156610093264 1.806217034794981E7 44628.33333329718 44628.33333329718 5315648794 10.014610169239818 15.426766128994766 162 0 228 0 228 0 0
31585 0.003532240702636396 2898.2256457259505 1.806506857359553E7 49440.06666666111 49440.06666666111 5316488102 10.015740276582566 17.058736175208093 162 0 228 0 228 0 0
31590 0.003923102151236243 2904.6374875556826 1.8067973211083096E7 54910.87619042344 54910.87619042344 5317326800 10.017169257089439 18.904553985024883 162 0 228 0 228 0 0
31595 0.004100046677332069 2910.4726518457232 1.807088368373494E7 57387.53333328151 57387.53333328151 5318165222 10.018731595525992 19.71759923491749 162 0 228 0 228 0 0
31600 0.0034590001524154646 2897.852698548183 1.807378153643348E7 48414.93333332879 48414.93333332879 5319004643 10.01980398455007 16.707175405287007 162 0 228 0 228 0 0
31605 0.0034103652263406665 2897.519831202075 1.807667905626468E7 47734.20000004506 47734.20000004506 5319844139 10.020838556176411 16.474158170038095 162 0 228 0 228 0 0
31610 0.0033006973022376334 2896.0850834861994 1.8079575141348165E7 46199.19999995971 46199.19999995971 5320683807 10.02178868906389 15.952293758008944 162 0 228 0 228 0 0
31615 0.0034878257887492065 2897.4086034585835 1.8082472549951624E7 48818.399999964895 48818.399999964895 5321523185 10.02288263145344 16.848987036792554 162 0 228 0 228 0 0
31620 0.0034436871284854215 2900.930154465154 1.8085373480106093E7 48200.59999998474 48200.59999998474 5322362631 10.023940111276053 16.6155672261856 162 0 228 0 228 0 0
31625 0.0029229204770621 2894.4933797893673 1.8088267973485895E7 40911.53333334279 40911.53333334279 5323202882 10.024597847277045 14.134263916098481 162 0 228 0 228 0 0
31630 0.0028737044657822616 2893.5461698239446 1.809116151965572E7 40222.66666666117 40222.66666666117 5324043211 10.02521782018202 13.900820759707624 162 0 228 0 228 0 0
31635 0.0031239711934159327 2893.4235068903863 1.8094054943162605E7 43725.600000004124 43725.600000004124 5324883153 10.02603125858174 15.112063580003468 162 0 228 0 228 0 0
31640 0.0030524977137653584 2892.0815924360604 1.8096947024755046E7 42725.20000003098 42725.20000003098 5325723205 10.026789900331263 14.773165498433485 162 0 228 0 228 0 0
31645 0.003282469326322898 2896.511685695931 1.8099843536440738E7 45944.06666667632 45944.06666667632 5326562900 10.027723684787267 15.8618613187599 162 0 228 0 228 0 0
31650 0.0035170372275597555 2901.0000012426676 1.8102744536441974E7 49227.26666670839 49227.26666670839 5327402232 10.028836048727673 16.96906813016942 162 0 228 0 228 0 0
31655 0.003581990169179652 2902.022131778106 1.810564655857375E7 50136.39999997373 50136.39999997373 5328241460 10.029997702677045 17.276367209940783 162 0 228 0 228 0 0
31660 0.0035500495351296437 2900.873820494354 1.8108547432394248E7 49689.333333302595 49689.333333302595 5329080739 10.031134932245282 17.129091580010453 162 0 228 0 228 0 0
31665 0.0034361473098584996 2898.3171247260125 1.8111445749518976E7 48095.06666662744 48095.06666662744 5329920197 10.032185188352672 16.594135354037224 162 0 228 0 228 0 0
31670 0.0030762221841187072 2892.275900693029 1.8114338025419675E7 43057.266666672724 43057.266666672724 5330760212 10.032960343326339 14.88698455647181 162 0 228 0 228 0 0
31675 0.0031639993903341797 2893.3082627623676 1.8117231333682436E7 44285.86666662944 44285.86666662944 5331600092 10.03380249295308 15.306307743492146 162 0 228 0 228 0 0
31680 0.0031319634964207047 2893.1332954906225 1.8120124466977924E7 43837.46666670132 43837.46666670132 5332440021 10.034619724568737 15.15224574513332 162 0 228 0 228 0 0
31685 0.003330794657828392 2897.3900311812313 1.8123021857009105E7 46620.46666669244 46620.46666669244 5333279640 10.035587899724538 16.090504269349555 162 0 228 0 228 0 0
31690 0.0028085895823799444 2892.2930086568 1.812591415001776E7 39311.26666665561 39311.26666665561 5334120073 10.036155341778018 13.591730349931602 162 0 228 0 228 0 0
31695 0.002565581656759374 2887.6161739227773 1.8128801766191684E7 35909.9333333296 35909.9333333296 5334960881 10.036537571609518 12.4358402122906 162 0 228 0 228 0 0
31700 0.002716187509526112 2887.1999064801485 1.8131688966098163E7 38017.93333333508 38017.93333333508 5335801459 10.037036170665132 13.167752343024842 162 0 228 0 228 0 0
31705 0.003284674592290673 2893.3460887719393 1.8134582312186938E7 45974.9333333741 45974.9333333741 5336641150 10.037969983955923 15.889883865530875 162 0 228 0 228 0 0
31710 0.003194658779149792 2894.240329889625 1.8137476552516818E7 44715.00000000379 44715.00000000379 5337480981 10.038833538618391 15.449649961069074 162 0 228 0 228 0 0
31715 0.0036414799573262317 2900.801637851179 1.8140377354154672E7 50969.0666667038 50969.0666667038 5338320120 10.040037945862471 17.570683221366373 162 0 228 0 228 0 0
31720 0.0035100832571255307 2898.3020555542407 1.814327565621023E7 49129.93333333463 49129.93333333463 5339159462 10.04114198413519 16.95128126455389 162 0 228 0 228 0 0
31725 0.003171141839222592 2893.393376150638 1.8146169049586385E7 44385.83809523078 44385.83809523078 5339999328 10.041986948399957 15.340409106169162 162 0 228 0 228 0 0
31730 0.0034043638545930804 2898.539507846117 1.8149067589094225E7 47650.19999996842 47650.19999996842 5340838834 10.043008659515518 16.439382616998355 162 0 228 0 228 0 0
31735 0.003458299992375919 2898.9864901767223 1.815196657558441E7 48405.13333328726 48405.13333328726 5341678256 10.044071386621596 16.697260748647533 162 0 228 0 228 0 0
31740 0.0034315462581950523 2898.839957895845 1.81548654155423E7 48030.66666670451 48030.66666670451 5342517717 10.045113229166743 16.568926661811332 162 0 228 0 228 0 0
31745 0.0034734891784759395 2900.1375405820904 1.8157765553082883E7 48617.73333329204 48617.73333329204 5343357116 10.046186352580579 16.76394055556893 162 0 228 0 228 0 0
31750 0.003715701684196654 2903.6882261272967 1.8160669241309013E7 52007.93333336373 52007.93333336373 5344196139 10.0474438470044 17.910990878909782 162 0 228 0 228 0 0
31755 0.0033170962886732345 2898.156891123086 1.8163567398200143E7 46428.73333330152 46428.73333330152 5345035778 10.048396835166383 16.020089690627334 162 0 228 0 228 0 0
31760 0.002795205570797482 2892.035428738177 1.8166459433628883E7 39123.93333333819 39123.93333333819 5345876232 10.048950801871936 13.528165299969489 162 0 228 0 228 0 0
