Time_minutes Average_cpu_utilization intermediate_powerdraw_kJ total_powerdraw_kJ cpu_demand cpu_usage cpu_idle_time overall_power_efficiency intermediate_power_efficiency hosts_up hosts_down servers_active servers_pending attemps_success attempts_failure attemps_error
415 1.4965920781888987E-5 2838.5280281311875 235593.83220841488 124.1333333333 124.1333333333 70107279 0.06885324563865221 0.04373158626692376 162 0 4 0 4 0 0
420 1.485339506171634E-5 2838.5258625072183 238432.3580709221 123.19999999990002 123.19999999990002 70952067 0.06855025942047502 0.043402810461300394 162 0 4 0 4 0 0
425 1.490162037037037E-5 2838.5267906219065 241270.884861544 123.60000000000001 123.60000000000001 71796856 0.0682560600274988 0.04354371443960192 162 0 4 0 4 0 0
430 1.5078446502073687E-5 2838.5301937386566 244109.41505528268 125.06666666679999 125.06666666679999 72641644 0.06797470987715193 0.04406036157116702 162 0 4 0 4 0 0
435 1.492573302470341E-5 2838.5272546972974 246947.94230998 123.80000000009997 123.80000000009997 73486432 0.06769469917542459 0.04361416639393941 162 0 4 0 4 0 0
440 1.4829282407407407E-5 2838.5253984436877 249786.46770842368 123.0 123.0 74331221 0.06741785021885834 0.0433323584377433 162 0 4 0 4 0 0
445 1.4740869341567806E-5 2838.523696880672 252624.99140530435 122.26666666670002 122.26666666670002 75176009 0.06714432027873686 0.043074034154114 162 0 4 0 4 0 0
450 1.4957883230456696E-5 2838.527873423578 255463.5192787279 124.0666666667 124.0666666667 76020798 0.06688391379027073 0.04370810229778082 162 0 4 0 4 0 0
455 1.4885545267481675E-5 2838.5264812546407 258302.04575998255 123.4666666666 123.4666666666 76865586 0.0666269081068596 0.04349674645699526 162 0 4 0 4 0 0
460 1.4877507716049382E-5 2838.5263265630156 261140.57208654558 123.4 123.4 77710375 0.06637523433516765 0.043473262462010324 162 0 4 0 4 0 0
465 1.4813207304518714E-5 2838.525089066625 263979.09717561223 122.86666666660001 122.86666666660001 78555163 0.066126952929603 0.04328539040921478 162 0 4 0 4 0 0
470 1.4973958333333333E-5 2838.528182802187 266817.6253584144 124.2 124.2 79399951 0.0658889505883101 0.043755070234106366 162 0 4 0 4 0 0
475 1.4901620370358315E-5 2838.5267906296403 269656.15214904404 123.59999999990002 123.59999999990002 80244740 0.06565373418050335 0.04354371443944806 162 0 4 0 4 0 0
480 1.4998070987642266E-5 2838.5286468688123 272494.68079591286 124.3999999999 124.3999999999 81089528 0.06542635357599248 0.043825522119400113 162 0 4 0 4 0 0
485 1.4949845679012346E-5 2838.5277187530937 275333.20851466595 124.0 124.0 81934316 0.06520220873529083 0.04368461832547143 162 0 4 0 4 0 0
490 1.5126671810703605E-5 2838.531121863656 278171.73963652964 125.46666666669998 125.46666666669998 82779105 0.06498791007173656 0.04420126511923675 162 0 4 0 4 0 0
495 1.4797132201654128E-5 2838.524779708641 281010.26441623823 122.7333333334 122.7333333334 83623893 0.06476821539291425 0.043238422370227785 162 0 4 0 4 0 0
500 1.4998070987654324E-5 2838.5286468621093 283848.7930631003 124.40000000000002 124.40000000000002 84468682 0.06455878545608973 0.043825522119538836 162 0 4 0 4 0 0
505 1.4998070987642264E-5 2838.5286468749996 286687.32170997537 124.39999999989999 124.39999999989999 85313470 0.06435350270562262 0.04382552211930458 162 0 4 0 4 0 0
510 1.4869470164605036E-5 2838.52617188325 289525.8478818586 123.3333333333 123.3333333333 86158258 0.06414856152754453 0.04344977846424901 162 0 4 0 4 0 0
515 1.4949845679012346E-5 2838.5277187448437 292364.3756006034 124.0 124.0 87003047 0.06394987976307095 0.04368461832559839 162 0 4 0 4 0 0
520 1.5126671810703609E-5 2838.531121863656 295202.90672246704 125.46666666670001 125.46666666670001 87847835 0.06375998645238985 0.044201265119236756 162 0 4 0 4 0 0
525 1.5006108539098668E-5 2838.5288015702345 298041.4355240373 124.4666666667 124.4666666667 88692623 0.06357035546646078 0.04384900607591044 162 0 4 0 4 0 0
530 1.5126671810715665E-5 2838.5311218672655 300879.9666459045 125.46666666680001 125.46666666680001 89537412 0.06338762556800392 0.04420126511921579 162 0 4 0 4 0 0
535 1.5263310185197243E-5 2838.533751553735 303718.50039745827 126.60000000010001 126.60000000010001 90382200 0.0632120422086243 0.04460049133846045 162 0 4 0 4 0 0
540 1.5134709362147953E-5 2838.5312765707504 306557.031674029 125.53333333339998 125.53333333339998 91226988 0.0630362314459829 0.04422474903466897 162 0 4 0 4 0 0
545 1.4845357510296103E-5 2838.5257078310624 309395.5573818601 123.1333333334 123.1333333334 92071776 0.06285589068536251 0.043379326455875944 162 0 4 0 4 0 0
550 1.4764981995876733E-5 2838.524160942656 312234.08154280274 122.46666666659998 122.46666666659998 92916565 0.06267669404729884 0.04314448626216011 162 0 4 0 4 0 0
555 1.4636381172839506E-5 2838.52168594575 315072.6032287485 121.4 121.4 93761353 0.062497341242016634 0.04276874141955039 162 0 4 0 4 0 0
560 1.4941808127567998E-5 2838.5275640429063 317911.13079279143 123.93333333330001 123.93333333330001 94606142 0.06232915873035614 0.043661134351213465 162 0 4 0 4 0 0
565 1.5078446502061632E-5 2838.5301937412346 320749.6609865327 125.0666666667 125.0666666667 95450930 0.062167485816406944 0.044060361571091784 162 0 4 0 4 0 0
570 1.4941808127580053E-5 2838.527564071266 323588.1885506039 123.9333333334 123.9333333334 96295719 0.06200514741653898 0.04366113435081247 162 0 4 0 4 0 0
575 1.4837319958839698E-5 2838.5255531317034 326426.71410373563 123.0666666666 123.0666666666 97140507 0.061842977696924296 0.04335584244814085 162 0 4 0 4 0 0
580 1.4957883230456689E-5 2838.527873429766 329265.2419771654 124.06666666669997 124.06666666669997 97985295 0.06168664066908373 0.043708102297685535 162 0 4 0 4 0 0
585 1.5126671810703605E-5 2838.531121864172 332103.7730990296 125.4666666667 125.4666666667 98830084 0.06153719104912729 0.04420126511922872 162 0 4 0 4 0 0
590 1.499807098765432E-5 2838.52864688325 334942.3017459129 124.39999999999999 124.39999999999999 99674872 0.06138709033213928 0.04382552211921242 162 0 4 0 4 0 0
595 1.478909465020978E-5 2838.5246250134064 337780.8263709263 122.66666666670001 122.66666666670001 100519660 0.061234381543268136 0.043214938347107226 162 0 4 0 4 0 0
600 1.490162037035831E-5 2838.5267906177805 340619.353161544 123.59999999989998 123.59999999989998 101364449 0.061086957646030685 0.043543714439629976 162 0 4 0 4 0 0
605 1.5038258744864004E-5 2838.5294203037347 343457.8825818478 124.7333333334 124.7333333334 102209237 0.0609452698420534 0.043942941877295395 162 0 4 0 4 0 0
610 1.500610853909867E-5 2838.5288015645624 346296.4113834124 124.46666666670001 124.46666666670001 103054025 0.06080513487240347 0.043849006075998065 162 0 4 0 4 0 0
615 1.4869470164605036E-5 2838.5261718837655 349134.9375552961 123.33333333330002 123.33333333330002 103898814 0.06066403288549867 0.04344977846424112 162 0 4 0 4 0 0
620 1.5126671810691554E-5 2838.5311218585 351973.4686771546 125.46666666660002 125.46666666660002 104743602 0.06053126697324976 0.044201265119281824 162 0 4 0 4 0 0
625 1.5158822016468943E-5 2838.531740622938 354812.0004177775 125.7333333334 125.7333333334 105588390 0.060401376808272185 0.044295200766649466 162 0 4 0 4 0 0
630 1.498199588477768E-5 2838.528337511344 357650.5287552889 124.26666666669999 124.26666666669999 106433179 0.06026944815380465 0.043778554198141195 162 0 4 0 4 0 0
635 1.5110596707826968E-5 2838.5308124917497 360489.0595677807 125.3333333334 125.3333333334 107277967 0.06014255566958365 0.04415429728007023 162 0 4 0 4 0 0
640 1.4933770576135707E-5 2838.5274093863436 363327.586977167 123.8666666667 123.8666666667 108122755 0.06001360970524955 0.0436376503736064 162 0 4 0 4 0 0
645 1.4845357510296103E-5 2838.525707818172 366166.11268498516 123.1333333334 123.1333333334 108967544 0.05988466046882871 0.04337932645607294 162 0 4 0 4 0 0
650 1.4877507716061442E-5 2838.5263265604376 369004.6390115456 123.40000000010002 123.40000000010002 109812332 0.059758417651333 0.04347326246208504 162 0 4 0 4 0 0
655 1.4909657921802663E-5 2838.526945310437 371843.165956856 123.66666666660001 123.66666666660001 110657121 0.05963481927370098 0.04356719842695562 162 0 4 0 4 0 0
660 1.506237139917294E-5 2838.5298843652035 374681.6958412212 124.93333333330003 124.93333333330003 111501909 0.05951647379855237 0.044013393701239675 162 0 4 0 4 0 0
665 1.7505787037037036E-5 2838.57690921825 377520.2727504395 145.2 145.2 112346695 0.05945358422690184 0.05115239242891903 162 0 4 0 4 0 0
670 1.5054333847740646E-5 2838.529729844766 380358.80248028424 124.86666666670001 124.86666666670001 113191484 0.05933818240256924 0.04398990975991249 162 0 4 0 4 0 0
675 1.5383873456802178E-5 2838.53607185386 383197.33855213807 127.6000000001 127.6000000001 114036272 0.05923162223870662 0.04495274915310972 162 0 4 0 4 0 0
680 1.4957883230456696E-5 2838.527873464828 386035.86642560293 124.0666666667 124.0666666667 114881060 0.05911747754936361 0.04370810229714565 162 0 4 0 4 0 0
685 1.4845357510284048E-5 2838.5257078197183 388874.3921334226 123.1333333333 123.1333333333 115725848 0.05900259946179672 0.04337932645601408 162 0 4 0 4 0 0
690 1.4756944444444445E-5 2838.524006255672 391712.9161396783 122.39999999999999 122.39999999999999 116570637 0.058887514425928975 0.04312100222871082 162 0 4 0 4 0 0
695 1.4781057098765431E-5 2838.524470310953 394551.4406099892 122.60000000000001 122.60000000000001 117415425 0.058774592139737576 0.043191454321536815 162 0 4 0 4 0 0
700 1.5142746913580247E-5 2838.531431226797 397389.97204121604 125.6 125.6 118260214 0.058670831274976985 0.04424823294830186 162 0 4 0 4 0 0
705 1.4853395061740449E-5 2838.5258625185625 400228.49790373456 123.20000000009998 123.20000000009998 119105002 0.05856254645224103 0.04340281046119738 162 0 4 0 4 0 0
710 1.498199588477768E-5 2838.5283374917503 403067.0262412263 124.26666666669999 124.26666666669999 119949791 0.05845843279812994 0.043778554198443384 162 0 4 0 4 0 0
715 1.4764981995876733E-5 2838.5241609514214 405905.55040217773 122.46666666659998 122.46666666659998 120794579 0.058351341364669185 0.04314448626202688 162 0 4 0 4 0 0
720 1.5199009773654516E-5 2838.532514034656 408744.0829162124 126.06666666660001 126.06666666660001 121639367 0.05825454360125628 0.04441262026884814 162 0 4 0 4 0 0
725 1.4893582818926024E-5 2838.5266359570933 411582.6095521695 123.5333333333 123.5333333333 122484156 0.058152926721986534 0.04352023044928979 162 0 4 0 4 0 0
