Time_minutes Average_cpu_utilization intermediate_powerdraw_kJ total_powerdraw_kJ cpu_demand cpu_usage cpu_idle_time overall_power_efficiency intermediate_power_efficiency hosts_up hosts_down servers_active servers_pending attemps_success attempts_failure attemps_error
65 1.4917695473259065E-5 2838.527099973188 36883.03576310551 123.7333333334 123.7333333334 10972660 0.040146731490434774 0.04359068241221609 162 0 4 0 4 0 0
70 1.4821244855963058E-5 2838.5252437561876 39721.561006861695 122.9333333333 122.9333333333 11817447 0.04037270001523291 0.04330887442474309 162 0 4 0 4 0 0
75 1.4724794238679107E-5 2838.5233875061876 42560.084394367885 122.13333333329999 122.13333333329999 12662236 0.040549731621972084 0.043027066069235884 162 0 4 0 4 0 0
80 1.5030221193419655E-5 2838.529265605406 45398.613659973285 124.6666666667 124.6666666667 13507025 0.0407604223451939 0.04391945793101093 162 0 4 0 4 0 0
85 1.4692644032913773E-5 2838.522768771656 48237.13642874494 121.86666666659998 121.86666666659998 14351814 0.040888275701168465 0.04293312986858183 162 0 4 0 4 0 0
90 1.448366769546923E-5 2838.518746888406 51075.65517563335 120.13333333329999 120.13333333329999 15196602 0.04096798483487594 0.04232254356783465 162 0 4 0 4 0 0
95 1.4764981995888791E-5 2838.524160919453 53914.179336552814 122.4666666667 122.4666666667 16041390 0.041082575318580734 0.04314448626254802 162 0 4 0 4 0 0
100 1.4732831790123457E-5 2838.5235421895627 56752.70287874238 122.2 122.2 16886178 0.04118100486468303 0.043050550113013376 162 0 4 0 4 0 0
105 1.4531893004123263E-5 2838.5196750128907 59591.22255375526 120.5333333334 120.5333333334 17730967 0.041242091726677046 0.04246344825242496 162 0 4 0 4 0 0
110 1.5166859567901235E-5 2838.5318952717657 62429.75444902703 125.8 125.8 18575756 0.04138197706313521 0.0443186846727173 162 0 4 0 4 0 0
115 1.4628343621407214E-5 2838.521531284547 65268.27598031158 121.3333333334 121.3333333334 19420545 0.041441266210495785 0.04274525734475994 162 0 4 0 4 0 0
120 1.4660493827172551E-5 2838.5221499979375 68106.79813030953 121.6000000001 121.6000000001 20265333 0.04149952835240493 0.04283919362763766 162 0 4 0 4 0 0
125 1.4604230967086225E-5 2838.5210671911095 70945.31919750065 121.13333333340002 121.13333333340002 21110122 0.04154655115622539 0.042674805106614505 162 0 4 0 4 0 0
130 1.4861432613160687E-5 2838.526017171 73783.84521467164 123.2666666666 123.2666666666 21954910 0.041618866447877705 0.04342629446442523 162 0 4 0 4 0 0
135 1.5769675925925925E-5 2838.543496816734 76622.38871148838 130.8 130.8 22799698 0.041784131946806136 0.04607997028993384 162 0 4 0 4 0 0
140 1.4740869341567806E-5 2838.5236969410003 79460.91240842937 122.2666666667 122.2666666667 23644486 0.041830210174057816 0.043074034153198534 162 0 4 0 4 0 0
145 1.478909465020978E-5 2838.5246249969064 82299.43703342628 122.6666666667 122.6666666667 24489275 0.04187796973549011 0.04321493834735842 162 0 4 0 4 0 0
150 1.4620306069962868E-5 2838.521376573328 85137.95840999963 121.2666666667 121.2666666667 25334064 0.041906102361756355 0.0427217732681279 162 0 4 0 4 0 0
155 1.4925733024691358E-5 2838.527254667906 87976.48566466753 123.8 123.8 26178852 0.041961212386584255 0.043614166394355794 162 0 4 0 4 0 0
160 1.499807098765432E-5 2838.5286468703594 90815.01431153789 124.39999999999998 124.39999999999998 27023640 0.0420194835504814 0.043825522119411445 162 0 4 0 4 0 0
165 1.5110596707826968E-5 2838.5308124927815 93653.54512403066 125.33333333339999 125.33333333339999 27868429 0.04208418728959027 0.044154297280054176 162 0 4 0 4 0 0
170 1.5247235082296489E-5 2838.5334421787343 96492.0785662094 126.46666666659999 126.46666666659999 28713216 0.042156828419953885 0.044553523586295926 162 0 4 0 4 0 0
175 1.507844650206163E-5 2838.5301937608283 99330.60875997023 125.06666666669999 125.06666666669999 29558005 0.04221122490851787 0.04406036157078764 162 0 4 0 4 0 0
180 1.4981995884765625E-5 2838.528337506187 102169.13709747643 124.2666666666 124.2666666666 30402794 0.042254769453664416 0.0437785541981855 162 0 4 0 4 0 0
185 1.4853395061740452E-5 2838.5258625082506 105007.66295998468 123.2000000001 123.2000000001 31247581 0.04228580284684441 0.043402810461355065 162 0 4 0 4 0 0
190 1.4981995884777682E-5 2838.5283374917503 107846.19129747641 124.26666666670002 124.26666666670002 32092369 0.0423250922919455 0.0437785541984434 162 0 4 0 4 0 0
195 1.4821244855975115E-5 2838.525243760313 110684.71654123673 122.93333333340001 122.93333333340001 32937159 0.04235032152417819 0.04330887442471538 162 0 4 0 4 0 0
200 1.6091177983531056E-5 2838.549684293531 113523.26622553027 133.4666666666 133.4666666666 33781946 0.0424670656535101 0.04701931673245229 162 0 4 0 4 0 0
205 1.5006108539086613E-5 2838.5288016321097 116361.79502716237 124.46666666659999 124.46666666659999 34626735 0.042500776698337094 0.04384900607491937 162 0 4 0 4 0 0
210 1.478909465020978E-5 2838.5246250139216 119200.31965217629 122.66666666670001 122.66666666670001 35471524 0.04251778307409319 0.04321493834709938 162 0 4 0 4 0 0
215 1.5062371399184992E-5 2838.5298843574687 122038.84953653376 124.93333333339999 124.93333333339999 36316310 0.04255256982828729 0.04401339370139482 162 0 4 0 4 0 0
220 1.4981995884777682E-5 2838.5283375051563 124877.37787403891 124.26666666669999 124.26666666669999 37161099 0.04258043709644013 0.043778554198236626 162 0 4 0 4 0 0
225 1.4941808127567997E-5 2838.5275640650784 127715.90543810398 123.9333333333 123.9333333333 38005888 0.042604455944637576 0.04366113435087242 162 0 4 0 4 0 0
230 1.4990033436209975E-5 2838.5284921844063 130554.43393028839 124.33333333330002 124.33333333330002 38850677 0.04263049390549493 0.043802038160137884 162 0 4 0 4 0 0
235 1.4941808127567997E-5 2838.527564065593 133392.961494354 123.9333333333 123.9333333333 39695465 0.04265242535735002 0.0436611343508645 162 0 4 0 4 0 0
240 1.4700681584370178E-5 2838.522923452969 136231.484417807 121.93333333340001 121.93333333340001 40540254 0.04265876343859008 0.04295661392266375 162 0 4 0 4 0 0
245 1.4917695473259065E-5 2838.527099986078 139070.01151779303 123.7333333334 123.7333333334 41385042 0.04267778462965923 0.04359068241201814 162 0 4 0 4 0 0
250 1.5062371399184992E-5 2838.5298843657188 141908.54140215873 124.93333333339999 124.93333333339999 42229829 0.04270450019044317 0.0440133937012669 162 0 4 0 4 0 0
255 1.5970614711926118E-5 2838.5473640042337 144747.08876616295 132.4666666666 132.4666666666 43074617 0.04278220759247645 0.04666706229616481 162 0 4 0 4 0 0
260 1.5046296296284238E-5 2838.5295750592963 147585.61834122226 124.7999999999 124.7999999999 43919405 0.042804983785035784 0.043966425820063174 162 0 4 0 4 0 0
265 1.4893582818926024E-5 2838.5266359472967 150424.14497716955 123.5333333333 123.5333333333 44764194 0.04281848059905119 0.04352023044943999 162 0 4 0 4 0 0
270 1.4957883230456692E-5 2838.527873433375 153262.6728506029 124.0666666667 124.0666666667 45608983 0.042834956991777876 0.04370810229762997 162 0 4 0 4 0 0
275 1.4821244855975115E-5 2838.5252437587656 156101.19809436167 122.93333333339999 122.93333333339999 46453771 0.04284357464887045 0.043308874424738984 162 0 4 0 4 0 0
280 1.4925733024703413E-5 2838.5272546807973 158939.72534904245 123.80000000009998 123.80000000009998 47298560 0.042857336756905604 0.043614166394192945 162 0 4 0 4 0 0
285 1.490965792181472E-5 2838.526945313531 161778.25229435595 123.6666666667 123.6666666667 48143348 0.04286979183939829 0.04356719842694336 162 0 4 0 4 0 0
290 1.4837319958851757E-5 2838.5255531296407 164616.77784748556 123.0666666667 123.0666666667 48988136 0.042878172923582175 0.04335584244820759 162 0 4 0 4 0 0
295 1.5126671810703605E-5 2838.5311218564375 167455.30896934203 125.4666666667 125.4666666667 49832924 0.042900600629206344 0.04420126511934916 162 0 4 0 4 0 0
300 1.4957883230444637E-5 2838.527873448328 170293.83684279036 124.0666666666 124.0666666666 50677713 0.04291406039989105 0.043708102297364486 162 0 4 0 4 0 0
305 1.5102559156382619E-5 2838.5306578032187 173132.36750059357 125.2666666667 125.2666666667 51522501 0.04293400924377652 0.04413081335667016 162 0 4 0 4 0 0
310 1.5054333847728588E-5 2838.5297296905937 175970.89723028414 124.8666666666 124.8666666666 52367290 0.042951041634134844 0.04398990976226652 162 0 4 0 4 0 0
315 1.4797132201642073E-5 2838.5247797039997 178809.42200998816 122.7333333333 122.7333333333 53212078 0.04295560368311156 0.043238422370263256 162 0 4 0 4 0 0
320 1.5182934670777876E-5 2838.5322046627507 181647.95421465093 125.93333333330001 125.93333333330001 54056865 0.04297763789167373 0.0443656524757528 162 0 4 0 4 0 0
325 1.4933770576123649E-5 2838.5274093909843 184486.48162404192 123.8666666666 123.8666666666 54901655 0.04298779290955748 0.043637650373499835 162 0 4 0 4 0 0
330 1.480516975308642E-5 2838.5249343832497 187325.00655842514 122.79999999999998 122.79999999999998 55746444 0.04299194653520743 0.043261906391067785 162 0 4 0 4 0 0
335 1.4861432613172742E-5 2838.5260171838904 190163.53257560902 123.26666666669999 123.26666666669999 56591231 0.04299842994388436 0.04342629446426325 162 0 4 0 4 0 0
340 1.19502314814851E-4 2840.5398870370786 193004.0724626461 991.2000000003 991.2000000003 57435939 0.04750124293417981 0.34894774916686866 162 0 4 0 4 0 0
345 3.7094907407366417E-4 2845.3791213691793 195849.45158401527 3076.7999999966005 3076.7999999966005 58280451 0.06252115200883299 1.08133217710407 162 0 4 0 4 0 0
350 2.8461773405349385E-4 2843.717644600828 198693.1692286161 2360.7333333333 2360.7333333333 59125029 0.07350764358617214 0.8301574306490881 162 0 4 0 4 0 0
355 1.5399948559666763E-5 2838.536398520859 201531.70562713698 127.73333333329998 127.73333333329998 59969817 0.07310611476318253 0.044999716544012226 162 0 4 0 4 0 0
360 1.5038258744851947E-5 2838.5294203357034 204370.2350474727 124.7333333333 124.7333333333 60814605 0.07270106299911716 0.04394294187676526 162 0 4 0 4 0 0
365 1.4909657921802663E-5 2838.5269453207497 207208.7619927934 123.6666666666 123.6666666666 61659394 0.07230196182784175 0.04356719842679733 162 0 4 0 4 0 0
370 1.4933770576135707E-5 2838.527409373453 210047.28940216685 123.8666666667 123.8666666667 62504181 0.07191459937263141 0.04363765037380458 162 0 4 0 4 0 0
375 1.4789094650221836E-5 2838.5246250092814 212885.81402717615 122.6666666668 122.6666666668 63348970 0.07153193087533222 0.04321493834720525 162 0 4 0 4 0 0
380 1.499003343622203E-5 2838.5284921746097 215724.34251935073 124.3333333334 124.3333333334 64193759 0.07116705740005702 0.04380203816032428 162 0 4 0 4 0 0
385 1.4901620370358315E-5 2838.5267906306713 218562.8693099814 123.5999999999 123.5999999999 65038548 0.07080830662373322 0.04354371443943224 162 0 4 0 4 0 0
390 1.4909657921802663E-5 2838.526945311984 221401.39625529342 123.66666666659998 123.66666666659998 65883336 0.07045905580172114 0.043567198426931866 162 0 4 0 4 0 0
395 1.4998070987666376E-5 2838.528646869328 224239.92490216275 124.4000000001 124.4000000001 66728123 0.0701219166934315 0.043825522119462605 162 0 4 0 4 0 0
400 1.5030221193419655E-5 2838.5292656229376 227078.45416778573 124.6666666667 124.6666666667 67572912 0.06979438035229442 0.043919457930739675 162 0 4 0 4 0 0
405 1.489358281892602E-5 2838.5266359462653 229916.980803732 123.53333333329999 123.53333333329999 68417701 0.06947000294408673 0.0435202304494558 162 0 4 0 4 0 0
410 1.5062371399172935E-5 2838.5298843641717 232755.5106880962 124.93333333329998 124.93333333329998 69262489 0.06915955123500908 0.044013393701255656 162 0 4 0 4 0 0
415 1.4965920781888985E-5 2838.5280281311875 235594.03871622737 124.13333333330002 124.13333333330002 70107277 0.06885318528596576 0.04373158626692376 162 0 4 0 4 0 0
420 1.4853395061716337E-5 2838.5258625072183 238432.5645787346 123.19999999989999 123.19999999989999 70952066 0.0685502000487019 0.04340281046130038 162 0 4 0 4 0 0
425 1.490162037037037E-5 2838.526790621906 241271.09136935652 123.6 123.6 71796853 0.06825600160603781 0.04354371443960192 162 0 4 0 4 0 0
430 1.5078446502073687E-5 2838.5301937386566 244109.62156309522 125.06666666679999 125.06666666679999 72641643 0.06797465237303323 0.04406036157116702 162 0 4 0 4 0 0
435 1.4925733024703413E-5 2838.5272546972974 246948.14881779253 123.80000000009998 123.80000000009998 73486432 0.06769464256643876 0.04361416639393942 162 0 4 0 4 0 0
440 1.4829282407407407E-5 2838.5253984436877 249786.67421623622 123.00000000000001 123.00000000000001 74331220 0.06741779448204678 0.04333235843774331 162 0 4 0 4 0 0
445 1.4740869341567806E-5 2838.523696880672 252625.1979131169 122.26666666670002 122.26666666670002 75176008 0.06714426539178643 0.043074034154114 162 0 4 0 4 0 0
450 1.4957883230456692E-5 2838.527873423578 255463.7257865405 124.0666666667 124.0666666667 76020796 0.06688385972368767 0.04370810229778082 162 0 4 0 4 0 0
455 1.4885545267481675E-5 2838.5264812546407 258302.25226779515 123.46666666659999 123.46666666659999 76865585 0.06662685483989446 0.04349674645699525 162 0 4 0 4 0 0
460 1.4877507716049382E-5 2838.5263265630156 261140.77859435815 123.39999999999999 123.39999999999999 77710372 0.06637518184622072 0.04347326246201032 162 0 4 0 4 0 0
465 1.4813207304518712E-5 2838.525089066625 263979.3036834248 122.8666666666 122.8666666666 78555161 0.06612690119928842 0.04328539040921477 162 0 4 0 4 0 0
470 1.4973958333333333E-5 2838.528182802187 266817.831866227 124.19999999999999 124.19999999999999 79399950 0.06588889959253152 0.04375507023410636 162 0 4 0 4 0 0
475 1.4901620370358313E-5 2838.5267906296403 269656.35865685664 123.59999999989999 123.59999999989999 80244739 0.06565368390166283 0.043543714439448045 162 0 4 0 4 0 0
480 1.4998070987642264E-5 2838.528646868812 272494.88730372547 124.39999999989999 124.39999999989999 81089526 0.06542630399321567 0.043825522119400113 162 0 4 0 4 0 0
485 1.4949845679012346E-5 2838.5277187530937 275333.41502247856 124.0 124.0 81934315 0.06520215983179858 0.04368461832547143 162 0 4 0 4 0 0
490 1.5126671810703609E-5 2838.531121863656 278171.9461443422 125.46666666670001 125.46666666670001 82779104 0.06498786182635681 0.044201265119236756 162 0 4 0 4 0 0
495 1.4797132201654128E-5 2838.524779708641 281010.4709240507 122.7333333334 122.7333333334 83623892 0.06476816779631592 0.043238422370227785 162 0 4 0 4 0 0
500 1.499807098765432E-5 2838.5286468621093 283848.9995709129 124.4 124.4 84468680 0.06455873848782978 0.043825522119538836 162 0 4 0 4 0 0
505 1.4998070987642264E-5 2838.5286468749996 286687.52821778785 124.39999999989999 124.39999999989999 85313468 0.06435345635027127 0.04382552211930458 162 0 4 0 4 0 0
510 1.4869470164605033E-5 2838.52617188325 289526.0543896711 123.3333333333 123.3333333333 86158256 0.06414851577283977 0.04344977846424901 162 0 4 0 4 0 0
515 1.4949845679012346E-5 2838.5277187448437 292364.5821084159 124.0 124.0 87003046 0.06394983459292856 0.04368461832559839 162 0 4 0 4 0 0
520 1.5126671810703605E-5 2838.531121863656 295203.1132302796 125.4666666667 125.4666666667 87847835 0.06375994184942069 0.044201265119236756 162 0 4 0 4 0 0
525 1.500610853909867E-5 2838.5288015702345 298041.6420318499 124.46666666670001 124.46666666670001 88692621 0.0635703114196793 0.04384900607591045 162 0 4 0 4 0 0
530 1.5126671810715664E-5 2838.531121867266 300880.1731537172 125.4666666668 125.4666666668 89537410 0.06338758206217966 0.04420126511921577 162 0 4 0 4 0 0
535 1.526331018519724E-5 2838.533751553735 303718.70690527087 126.6000000001 126.6000000001 90382198 0.06321199922878704 0.044600491338460446 162 0 4 0 4 0 0
540 1.5134709362147955E-5 2838.5312765707504 306557.2381818416 125.5333333334 125.5333333334 91226986 0.06303618898254484 0.04422474903466898 162 0 4 0 4 0 0
545 1.4845357510296103E-5 2838.5257078310624 309395.7638896727 123.1333333334 123.1333333334 92071774 0.06285584873187113 0.043379326455875944 162 0 4 0 4 0 0
550 1.4764981995876736E-5 2838.524160942656 312234.28805061535 122.46666666659999 122.46666666659999 92916563 0.06267665259372532 0.043144486262160116 162 0 4 0 4 0 0
555 1.4636381172839506E-5 2838.5216859457496 315072.80973656115 121.39999999999998 121.39999999999998 93761353 0.062497300279455416 0.042768741419550386 162 0 4 0 4 0 0
560 1.4941808127567998E-5 2838.5275640429063 317911.337300604 123.9333333333 123.9333333333 94606141 0.06232911824278385 0.04366113435121346 162 0 4 0 4 0 0
565 1.507844650206163E-5 2838.5301937412346 320749.8674943452 125.0666666667 125.0666666667 95450929 0.062167445791225885 0.044060361571091784 162 0 4 0 4 0 0
570 1.4941808127580053E-5 2838.5275640712657 323588.3950584164 123.9333333334 123.9333333334 96295717 0.06200510784606126 0.043661134350812474 162 0 4 0 4 0 0
575 1.4837319958839698E-5 2838.525553131703 326426.9206115481 123.06666666659999 123.06666666659999 97140505 0.061842938573135 0.043355842448140856 162 0 4 0 4 0 0
580 1.4957883230456692E-5 2838.527873429766 329265.4484849778 124.06666666669999 124.06666666669999 97985294 0.06168660198062341 0.043708102297685535 162 0 4 0 4 0 0
585 1.5126671810703609E-5 2838.531121864172 332103.979606842 125.4666666667 125.4666666667 98830083 0.061537152784272 0.04420126511922872 162 0 4 0 4 0 0
590 1.499807098765432E-5 2838.52864688325 334942.50825372525 124.4 124.4 99674869 0.06138705248411032 0.04382552211921243 162 0 4 0 4 0 0
595 1.478909465020978E-5 2838.5246250134064 337781.03287873865 122.6666666667 122.6666666667 100519658 0.06123434410665397 0.04321493834710722 162 0 4 0 4 0 0
600 1.4901620370358315E-5 2838.5267906177814 340619.55966935644 123.59999999989998 123.59999999989998 101364448 0.0610869206107705 0.04354371443962996 162 0 4 0 4 0 0
605 1.5038258744864004E-5 2838.529420303735 343458.0890896602 124.7333333334 124.7333333334 102209236 0.06094523319806458 0.04394294187729539 162 0 4 0 4 0 0
610 1.5006108539098668E-5 2838.5288015645624 346296.6178912248 124.4666666667 124.4666666667 103054024 0.06080509861234558 0.043849006075998065 162 0 4 0 4 0 0
615 1.4869470164605033E-5 2838.5261718837655 349135.14406310854 123.3333333333 123.3333333333 103898812 0.060663997003700565 0.04344977846424111 162 0 4 0 4 0 0
620 1.5126671810691552E-5 2838.5311218585002 351973.675184967 125.4666666666 125.4666666666 104743600 0.06053123145872004 0.04420126511928182 162 0 4 0 4 0 0
625 1.5158822016468943E-5 2838.531740622938 354812.20692558994 125.7333333334 125.7333333334 105588389 0.06040134165346079 0.044295200766649466 162 0 4 0 4 0 0
630 1.498199588477768E-5 2838.5283375113436 357650.73526310123 124.26666666669999 124.26666666669999 106433177 0.06026941335417843 0.0437785541981412 162 0 4 0 4 0 0
635 1.5110596707826968E-5 2838.5308124917506 360489.26607559295 125.33333333339999 125.33333333339999 107277966 0.060142521216664295 0.04415429728007021 162 0 4 0 4 0 0
640 1.4933770576135707E-5 2838.5274093863436 363327.7934849793 123.8666666667 123.8666666667 108122753 0.06001357559478651 0.0436376503736064 162 0 4 0 4 0 0
645 1.4845357510296103E-5 2838.5257078181717 366166.31919279747 123.1333333334 123.1333333334 108967542 0.059884626695514226 0.043379326456072946 162 0 4 0 4 0 0
